Event []	DATE/TIME []	Location []	IUCN Red List status []	Species []	LATITUDE []	LONGITUDE []	DEPTH, water [m]	Temperature, water [°C]	Latitude 2 []	Longitude 2 []	Uniform resource locator/link to reference []
PS132_1-2	1980-12-02T04:30:00	Bremerhaven, Germany	Near Threatened	Stenella coeruleoalba	82.09999999999927	75.5	0.655	0.480280626470421	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T05:00:00	Bremerhaven, Germany	Endangered	Tursiops truncatus	82.19999999999926	76.0	0.66	0.7870286005067164	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T05:30:00	Bremerhaven, Germany	Extinct in the Wild	Delphinus delphis	82.29999999999926	76.5	0.665	0.8055437234752428	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T06:00:00	Bremerhaven, Germany	Least Concern	Stenella coeruleoalba	82.39999999999925	77.0	0.67	0.2120580642270692	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T06:30:00	Bremerhaven, Germany	Near Threatened	Tursiops truncatus	82.49999999999925	77.5	0.675	0.607337410700484	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T07:00:00	Bremerhaven, Germany	Endangered	Delphinus delphis	82.59999999999924	78.0	0.68	0.4937800682208284	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T07:30:00	Bremerhaven, Germany	Extinct in the Wild	Stenella coeruleoalba	82.69999999999924	78.5	0.685	0.24360114866300464	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T08:00:00	Bremerhaven, Germany	Least Concern	Tursiops truncatus	82.79999999999923	79.0	0.69	0.15066423663787543	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T08:30:00	Bremerhaven, Germany	Near Threatened	Delphinus delphis	82.89999999999922	79.5	0.695	0.3847896234822281	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T09:00:00	Bremerhaven, Germany	Endangered	Stenella coeruleoalba	82.99999999999922	80.0	0.7	0.7389834851105898	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T09:30:00	Bremerhaven, Germany	Extinct in the Wild	Tursiops truncatus	83.09999999999921	80.5	0.705	0.36228523621403175	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T10:00:00	Bremerhaven, Germany	Least Concern	Delphinus delphis	83.1999999999992	81.0	0.71	0.6737699781519086	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T10:30:00	Bremerhaven, Germany	Near Threatened	Stenella coeruleoalba	83.2999999999992	81.5	0.715	0.40382557419259835	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T11:00:00	Bremerhaven, Germany	Endangered	Tursiops truncatus	83.3999999999992	82.0	0.72	0.09076054109037723	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T11:30:00	Bremerhaven, Germany	Extinct in the Wild	Delphinus delphis	83.49999999999919	82.5	0.725	0.6259318145893991	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T12:00:00	Bremerhaven, Germany	Least Concern	Stenella coeruleoalba	83.59999999999918	83.0	0.73	0.26519281331329203	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T12:30:00	Bremerhaven, Germany	Near Threatened	Tursiops truncatus	83.69999999999918	83.5	0.735	0.5058385452050163	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T13:00:00	Bremerhaven, Germany	Endangered	Delphinus delphis	83.79999999999917	84.0	0.74	0.1869991771081515	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T13:30:00	Bremerhaven, Germany	Extinct in the Wild	Stenella coeruleoalba	83.89999999999917	84.5	0.745	0.4413867286631833	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T14:00:00	Bremerhaven, Germany	Least Concern	Tursiops truncatus	83.99999999999916	85.0	0.75	0.7827599166794134	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T14:30:00	Bremerhaven, Germany	Near Threatened	Delphinus delphis	84.09999999999916	85.5	0.755	0.47303178921355493	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T15:00:00	Bremerhaven, Germany	Endangered	Stenella coeruleoalba	84.19999999999915	86.0	0.76	0.9742620506177494	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T15:30:00	Bremerhaven, Germany	Extinct in the Wild	Tursiops truncatus	84.29999999999914	86.5	0.765	0.18732837500197552	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T16:00:00	Bremerhaven, Germany	Least Concern	Delphinus delphis	84.39999999999914	87.0	0.77	0.792204184738707	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T16:30:00	Bremerhaven, Germany	Near Threatened	Stenella coeruleoalba	84.49999999999913	87.5	0.775	0.6214596178759374	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T17:00:00	Bremerhaven, Germany	Endangered	Tursiops truncatus	84.59999999999913	88.0	0.78	0.1966824150313814	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T17:30:00	Bremerhaven, Germany	Extinct in the Wild	Delphinus delphis	84.69999999999912	88.5	0.785	0.5777498597327843	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T18:00:00	Bremerhaven, Germany	Least Concern	Stenella coeruleoalba	84.79999999999912	89.0	0.79	0.25605402903559626	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T18:30:00	Bremerhaven, Germany	Near Threatened	Tursiops truncatus	84.89999999999911	89.5	0.795	0.07664860834106024	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T19:00:00	Bremerhaven, Germany	Endangered	Delphinus delphis	84.9999999999991	90.0	0.8	0.851065839591424	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T19:30:00	Bremerhaven, Germany	Extinct in the Wild	Stenella coeruleoalba	85.0999999999991	90.5	0.805	0.8678191337272015	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T20:00:00	Bremerhaven, Germany	Least Concern	Tursiops truncatus	85.1999999999991	91.0	0.81	0.8884710620749017	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T20:30:00	Bremerhaven, Germany	Near Threatened	Delphinus delphis	85.29999999999909	91.5	0.815	0.9283757884838529	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T21:00:00	Bremerhaven, Germany	Endangered	Stenella coeruleoalba	85.39999999999908	92.0	0.82	0.4667371801616308	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T21:30:00	Bremerhaven, Germany	Extinct in the Wild	Tursiops truncatus	85.49999999999908	92.5	0.825	0.8781872145285536	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T22:00:00	Bremerhaven, Germany	Least Concern	Delphinus delphis	85.59999999999907	93.0	0.83	0.45063538892373256	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T22:30:00	Bremerhaven, Germany	Near Threatened	Stenella coeruleoalba	85.69999999999906	93.5	0.835	0.4144001847343647	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T23:00:00	Bremerhaven, Germany	Endangered	Tursiops truncatus	85.79999999999906	94.0	0.84	0.5358069206331756	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-12-02T23:30:00	Bremerhaven, Germany	Extinct in the Wild	Delphinus delphis	85.89999999999905	94.5	0.845	0.5053781111639012	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T00:00:00	Bremerhaven, Germany	Least Concern	Stenella coeruleoalba	85.99999999999905	95.0	0.85	0.6546180987839758	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T00:30:00	Bremerhaven, Germany	Near Threatened	Tursiops truncatus	86.09999999999904	95.5	0.855	0.307255792894783	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T01:00:00	Bremerhaven, Germany	Endangered	Delphinus delphis	86.19999999999904	96.0	0.86	0.2992475092197434	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T01:30:00	Bremerhaven, Germany	Extinct in the Wild	Stenella coeruleoalba	86.29999999999903	96.5	0.865	0.38833531493458495	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T02:00:00	Bremerhaven, Germany	Least Concern	Tursiops truncatus	86.39999999999903	97.0	0.87	0.5783005536149028	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T02:30:00	Bremerhaven, Germany	Near Threatened	Delphinus delphis	86.49999999999902	97.5	0.875	0.7024293696086571	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T03:00:00	Bremerhaven, Germany	Endangered	Stenella coeruleoalba	86.59999999999901	98.0	0.88	0.41389099898042436	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T03:30:00	Bremerhaven, Germany	Extinct in the Wild	Tursiops truncatus	86.69999999999901	98.5	0.885	0.5767297416984362	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T04:00:00	Bremerhaven, Germany	Least Concern	Delphinus delphis	86.799999999999	99.0	0.89	0.8813129629245671	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T04:30:00	Bremerhaven, Germany	Near Threatened	Stenella coeruleoalba	86.899999999999	99.5	0.895	0.37888227652721684	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T05:00:00	Bremerhaven, Germany	Endangered	Tursiops truncatus	86.99999999999899	100.0	0.9	0.0926636731324153	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T05:30:00	Bremerhaven, Germany	Extinct in the Wild	Delphinus delphis	87.09999999999899	100.5	0.905	0.26094756782333894	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T06:00:00	Bremerhaven, Germany	Least Concern	Stenella coeruleoalba	87.19999999999898	101.0	0.91	0.8794973328472312	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T06:30:00	Bremerhaven, Germany	Near Threatened	Tursiops truncatus	87.29999999999897	101.5	0.915	0.6955682761627144	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T07:00:00	Bremerhaven, Germany	Endangered	Delphinus delphis	87.39999999999897	102.0	0.92	0.36989190090275714	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T07:30:00	Bremerhaven, Germany	Extinct in the Wild	Stenella coeruleoalba	87.49999999999896	102.5	0.925	0.8210337151241136	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T08:00:00	Bremerhaven, Germany	Least Concern	Tursiops truncatus	87.59999999999896	103.0	0.93	0.8413043616836747	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T08:30:00	Bremerhaven, Germany	Near Threatened	Delphinus delphis	87.69999999999895	103.5	0.935	0.09534314287110102	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T09:00:00	Bremerhaven, Germany	Endangered	Stenella coeruleoalba	87.79999999999895	104.0	0.94	0.7200569931563151	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T09:30:00	Bremerhaven, Germany	Extinct in the Wild	Tursiops truncatus	87.89999999999894	104.5	0.945	0.8021486536392627	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T10:00:00	Bremerhaven, Germany	Least Concern	Delphinus delphis	87.99999999999893	105.0	0.95	0.6880315143041481	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T10:30:00	Bremerhaven, Germany	Near Threatened	Stenella coeruleoalba	88.09999999999893	105.5	0.955	0.8441848536423006	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T11:00:00	Bremerhaven, Germany	Endangered	Tursiops truncatus	88.19999999999892	106.0	0.96	0.30240832198262646	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T11:30:00	Bremerhaven, Germany	Extinct in the Wild	Delphinus delphis	88.29999999999892	106.5	0.965	0.7983997318668958	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T12:00:00	Bremerhaven, Germany	Least Concern	Stenella coeruleoalba	88.39999999999891	107.0	0.97	0.32156441650220347	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T12:30:00	Bremerhaven, Germany	Near Threatened	Tursiops truncatus	88.4999999999989	107.5	0.975	0.47551776888709896	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T13:00:00	Bremerhaven, Germany	Endangered	Delphinus delphis	88.5999999999989	108.0	0.98	0.8809383180374262	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T13:30:00	Bremerhaven, Germany	Extinct in the Wild	Stenella coeruleoalba	88.6999999999989	108.5	0.985	0.6944011695141318	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T14:00:00	Bremerhaven, Germany	Least Concern	Tursiops truncatus	88.79999999999889	109.0	0.99	0.7362326915273164	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
PS132_1-2	1980-02-13T14:30:00	Bremerhaven, Germany	Near Threatened	Delphinus delphis	88.89999999999888	109.5	0.995	0.6995126391193055	53.549999	8.583333	https://doi.org/10.1594/PANGAEA.945749
